6	ActivityInfo	Find the requested numbers and drag them to the corresponding spot.
20	ActivityInfo	You will see dancing butterflies of different colors and a question. You have to find the correct butterfly and touch it.
99	ActivityInfo	A multiplication is displayed on the screen. Quickly find the result and use your computer's keyboard or the on-screen keypad to type the product of the numbers. You have to be fast and submit the answer before the penguins in their balloon land!
118	ActivityInfo	A division is displayed on the screen. Quickly find the result and use your computer's keyboard or the on-screen keypad to type it. You have to be fast and submit the answer before the penguins in their balloon land!
134	ActivityInfo	A subtraction is displayed on the screen. Quickly find the result and use your computer's keyboard or the on-screen keypad to type it. You have to be fast and submit the answer before the penguins in their balloon land!
152	ActivityInfo	An addition is displayed on the screen. Quickly find the result and use your computer's keyboard or the on-screen keypad to type it. You have to be fast and submit the answer before the penguins land in their balloon!
169	ActivityInfo	Look at the two sequences. Each fruit in the first sequence has been replaced by another fruit in the second sequence. Complete the second sequence by using the correct fruit, after studying this pattern.
173	ActivityInfo	Play with Tux. Take turns to click the line in which you want to drop a token. The first player to create a line of 4 tokens wins.
180	ActivityInfo	Play with a friend. Take turns to click the line in which you want to drop a token. The first player to create a line of 4 tokens wins.
185	ActivityInfo	Catch the alphabet letters. With a keyboard use the arrow keys to move the helicopter. With a pointing device you just click or tap on the target location. To know which letter you have to catch you can either remember it or check the bottom right corner.
195	ActivityInfo	Drag electrical components from the selector and drop them in the working area. In the working area, you can move the components by dragging them.
271	ActivityInfo	Type any key on the keyboard.\n    Letters, numbers and other character keys will display the corresponding character on the screen.\n    If there is a corresponding voice it will be played, else it will play a bleep sound.\n    Other keys will just play a click sound.\n    
276	ActivityInfo	The screen has 3 sections:
284	ActivityInfo	Move a piece by dragging it. Use the rotation button if necessary. More complicated levels can be found in tangram activity.
289	ActivityInfo	Just type on the real or virtual keyboard like in a word processor.\n    Clicking on the 'Title' button will make the text bigger. Similarly, the 'subtitle' button will make the text slightly less bigger. Clicking on 'paragraph' will remove the formatting.
308	ActivityInfo	In the main board area, a set of objects is displayed. In the side panel, another set of objects is shown. Each object in the side panel corresponds logically to one object in the main board area. Drag each object from the side panel to the correct spot in the main area.
313	ActivityInfo	Complete the puzzle by dragging each piece on the side to the matching spot.
333	ActivityInfo	Navigate the ball to the door. Be careful not to make it fall into the holes. Numbered-contact buttons in the box need to be touched in the correct order to unlock the door. You can move the ball by tilting your mobile device. On desktop platforms use the arrow keys to simulate tilting.
362	ActivityInfo	Press the left and right arrow keys at the same time, to make the ball go in a straight line. On a touch screen you have to touch the two hands at the same time.
373	ActivityInfo	Click on the ball icon to select a number of balls, then click on the OK button to place the balls in the holes. You win if Tux has to place the last ball. If you want Tux to begin, just click on him.
375	ActivityInfo	Click on the ball icon to select a number of balls, then click on the OK button to place the balls in the holes. You win if your friend has to place the last ball.
380	ActivityInfo	Turn on the right bulbs to represent the binary of the given decimal number. When you have achieved it, press OK.
403	ActivityInfo	The screen has 3 sections: an interactive braille cell, an instruction telling you the character to reproduce, and at the top the braille characters to use as a reference. Each level teaches a set of 10 characters.
423	ActivityInfo	Create the braille cells for the letters on the banner. Check the braille chart by clicking on the blue braille cell icon if you need some help.
428	ActivityInfo	Select a number in the list and click on its target position to fill the grid. Each number must appear only once in a row and in a column. Cages are groups of cells providing information on how to fill them. Cages made of more than one cell provide a result and an operator: all the numbers in the cage, when combined using the operator, must produce the result. Cages made of only one cell directly provide the number to enter.
438	ActivityInfo	Read the instructions and select the correct date on the calendar, and then validate your answer by clicking on the OK button.
496	ActivityInfo	You are in charge of the canal lock. Open the gates and the locks in the right order, so that Tux can travel through the gates in both directions.
507	ActivityInfo	Review the instructions and then drag and drop the items as specified.
584	ActivityInfo	Checkers is played by two opponents, on opposite sides of the gameboard. One player has the dark pieces; the other has the light pieces. Players alternate turns. A player may not move an opponent's piece. A move consists of moving a piece diagonally to an adjacent unoccupied square. If the adjacent square contains an opponent's piece, and the square immediately beyond it is vacant, the piece may be captured (and removed from the game) by jumping over it.\nOnly the dark squares of the checkered board are used. A piece may move only diagonally into an unoccupied square. Capturing is mandatory. The player without pieces remaining, or who cannot move due to being blocked, loses the game.\nWhen a man reaches the crownhead or kings row (the farthest row forward), it becomes a king, and is marked by placing an additional piece on top of the first man, and acquires additional powers including the ability to move backwards. If there is a piece in a diagonal that a king can capture, he can move any distance along the diagonal, and may capture an opposing man any distance away by jumping to any of the unoccupied squares immediately beyond it.
592	ActivityInfo	Checkers is played by two opponents, on opposite sides of the gameboard. One player has the dark pieces; the other has the light pieces. Players alternate turns. A player may not move an opponent's piece. A move consists of moving a piece diagonally to an adjacent unoccupied square. If the adjacent square contains an opponent's piece, and the square immediately beyond it is vacant, the piece may be captured (and removed from the game) by jumping over it.\nOnly the dark squares of the checkered board are used. A piece may move only diagonally into an unoccupied square. Capturing is mandatory. The player without pieces remaining, or who cannot move due to being blocked, loses the game.\nWhen a man reaches the crownhead or kings row (the farthest row forward), it becomes a king, and is marked by placing an additional piece on top of the first man, and acquires additional powers including the ability to move backwards. If there is a piece in a diagonal that a king can capture, he can move any distance along the diagonal, and may capture an opposing man any distance away by jumping to any of the unoccupied squares immediately beyond it.\n
596	ActivityInfo	In this activity you discover the chess game by playing against the computer. It displays the possible target positions for any selected piece which helps the children understand how pieces moves. At first level the computer is fully random to give more chances to the children. As level increases, the computer plays better. You can use the arrow buttons to manually select the difficulty level.\n\nYou can achieve a mate sooner if you follow these simple rules:\n    Trying to drive your opponent's king in the corner.\n<b>Explanation</b>: this way your opponent's king would have only 3 directions to move instead of 8 from a better position.\n    'Making a trap'. Use your pawns as baits.\n<b>Explanation</b>: this way you can lure your opponent out of his 'comfort zone'.\n    Be patient enough.\n<b>Explanation</b>: don't rush too quick, be patient. Let yourself think a little bit and try to predict your opponent's future moves, so that you can catch him or secure your pieces from his attacks.
611	ActivityInfo	In this activity you discover the chess game by playing against a friend. It displays the possible target positions for any selected piece which helps the children understand how pieces moves.\n\nYou can achieve a mate sooner if you follow these simple rules:\n    Trying to drive your opponent's king in the corner.\n<b>Explanation</b>: this way your opponent's king would have only 3 directions to move instead of 8 from a better position.\n    'Making a trap'. Use your pawns as baits.\n<b>Explanation</b>: this way you can lure your opponent out of his 'comfort zone'.\n    Be patient enough.\n<b>Explanation</b>: don't rush too quick, be patient. Let yourself think a little bit and try to predict your opponent's future moves, so that you can catch him or secure your pieces from his attacks.
615	ActivityInfo	In this activity you discover the chess game by playing only the end of a game. It displays the possible target positions for any selected piece which helps the children understand how pieces moves.\n\nYou can achieve a mate sooner if you follow these simple rules:\n    Trying to drive your opponent's king in the corner.\n<b>Explanation</b>: this way your opponent's king would have only 3 directions to move instead of 8 from a better position.\n    'Making a trap'. Use your pawns as baits.\n<b>Explanation</b>: this way you can lure your opponent out of his 'comfort zone'.\n    Be patient enough.\n<b>Explanation</b>: don't rush too quick, be patient. Let yourself think a little bit and try to predict your opponent's future moves, so that you can catch him or secure your pieces from his attacks.
620	ActivityInfo	Arrange the pictures to make a coherent story. Drag the pictures from the sidebar to the corresponding dots, then click the OK button to validate your answer.
683	ActivityInfo	A letter is spoken. Click on the matching letter in the main area. You can listen to the letter again by clicking on the mouth icon.
694	ActivityInfo	Draw the picture by clicking on each point in sequence. Each time a point is selected the next blue one appears. You can click and drag from one point to the next ones, or click on each point one after the other.
699	ActivityInfo	Catch all the moving fish by clicking or touching them with your finger.
707	ActivityInfo	Set the clock to the given time. Drag the different hands to control their respective unit.
722	ActivityInfo	This activity teaches how mixing primary paint colors works (subtractive mixing).
741	ActivityInfo	This activity teaches how mixing primary light colors works (additive mixing).
748	ActivityInfo	Listen to the color and click on the matching duck.
767	ActivityInfo	Select a pair of numbers in the list. Then select the correct comparison symbol for this pair. When each line contains a symbol, select the OK button to validate the answers.
788	ActivityInfo	In template mode, each level contains a template to replicate or to get inspiration from. In free mode, you can draw freely and adjust the canvas size and grid spacing as you want from the compass settings menu.
862	ActivityInfo	Move the items in the blue frame to match their position in the model frame. To select an item, just click on it. Next to the crane, you will find four arrows that let you move the selected item. You can also swipe up/down/left/right to move the selected item.
875	ActivityInfo	Find a picture detail in the sidebar, and drag it to the right spot on the picture.
